Name,Price,Ingredients,Product_Link,Category
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Glycine,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Disodium EDTA,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Citral,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Citronellol,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Eugenol,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Limonene,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Linalool.,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Aqua,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Glycerin,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Aluminum Sesquichlorohydrate,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Steareth-2,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Parfum,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Steareth-20,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Calcium Chloride,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Glycine,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Disodium EDTA,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Limonene,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Linalool.,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Butane,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Isobutane,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Propane,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,PPG-14 Butyl Ether,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Cyclopentasiloxane,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Aluminum Sesquichlorohydrate,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Parfum,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,C12-15 Alkyl Benzoate,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Disteardimonium Hectorite,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Glycine,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Calcium Chloride,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Octyldodecanol,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,BHT,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Propylene Carbonate,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Dimethiconol,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Benzyl Salicylate,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Citronellol,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Geraniol,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Acai Antiperspirant Deodorant Spray,NONE,Limonene.,https://www.dove.com/uk/p/go-fresh-acai-antiperspirant-spray.html/08720181291395,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Butane,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Isobutane,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Propane,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,PPG-14 Butyl Ether,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Cyclopentasiloxane,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Aluminum Sesquichlorohydrate,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Parfum,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,C12-15 Alkyl Benzoate,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Disteardimonium Hectorite,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Glycine,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Calcium Chloride,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Octyldodecanol,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,BHT,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Propylene Carbonate,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Dimethiconol,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Benzyl Salicylate,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Citronellol,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Coumarin,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Limonene,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Cucumber & Green Tea Antiperspirant Deodorant Spray,NONE,Linalool.,https://www.dove.com/uk/p/go-fresh-cucumber-green-tea-antiperspirant-deodorant-spray.html/08720181292064,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Butane,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Isobutane,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Propane,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,PPG-14 Butyl Ether,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Cyclopentasiloxane,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Aluminum Sesquichlorohydrate,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Parfum,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,C12-15 Alkyl Benzoate,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Disteardimonium Hectorite,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Glycine,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Calcium Chloride,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Octyldodecanol,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,BHT,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Propylene Carbonate,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
Advanced Care Go Fresh Passion Fruit & Lemongrass Antiperspirant Deodorant Spray,NONE,Dimethiconol,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-lemongrass-antiperspirant-deodorant-spray.html/08720181292101,Dove Go Fresh
