Name,Price in GBR,Ingredients,Product_Link,Category
Fine Silk Liquid Hand Wash Refill,2.99,Hydrogenated Starch Hydrolysate,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Brassica Campestris Seed Oil,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Glycol Stearate,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,PPG-6,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Cellulose,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Cellulose Gum,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Tetrasodium EDTA,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Hexyl Cinnamal,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Fine Silk Liquid Hand Wash Refill,2.99,Linalool,https://www.dove.com/uk/p/fine-silk-liquid-hand-wash-refill.html/08717163573792,Washing and bathing
Deeply Nourishing Body Wash,1.42,Aqua,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Cocamidopropyl Betaine,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Hydroxypropyl Starch Phosphate,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Lauric Acid,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Lauroyl Glycinate,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Lauroyl Isethionate,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Chloride,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Glycerin,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Hydrogenated Soybean Oil,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Parfum,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Benzoate,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Caprylyl Glycol,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Hydroxide,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Citric Acid,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Isethionate,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Stearic Acid,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Palmitic Acid,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Sodium Gluconate,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Caprylic Acid,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Guar Hydroxypropyltrimonium Chloride,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Hydroxystearic Acid,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Benzyl Alcohol,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Citronellol,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Hexyl Cinnamal,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Limonene,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Deeply Nourishing Body Wash,1.42,Linalool.,https://www.dove.com/uk/p/deeply-nourishing-body-wash.html/08717163742839,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Aqua,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Cocamidopropyl Betaine,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Hydroxypropyl Starch Phosphate,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Lauric Acid,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Lauroyl Glycinate,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Lauroyl Isethionate,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Chloride,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Glycerin,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Hydrogenated Soybean Oil,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Parfum,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Benzoate,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Caprylyl Glycol,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Hydroxide,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Citric Acid,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Isethionate,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Stearic Acid,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Palmitic Acid,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Sodium Gluconate,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Argania Spinosa Kernel Oil,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Caprylic Acid,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Guar Hydroxypropyltrimonium Chloride,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Hydroxystearic Acid,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Limonene,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Care Body Wash with Argan Oil,NONE,Linalool.,https://www.dove.com/uk/p/nourishing-care-body-wash-with-argan-oil.html/08717163761991,Washing and bathing
Nourishing Silk Body Wash,NONE,Aqua,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Cocamidopropyl Betaine,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Sodium Lauroyl Isethionate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Glycerin,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Parfum,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Sodium Benzoate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Sodium Chloride,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Carbomer,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Glycol Distearate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Caprylyl Glycol,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Lauric Acid,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Sodium Hydroxide,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Stearic Acid,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Sodium Lauroyl Glycinate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,PEG-150 Pentaerythrityl Tetrastearate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Sodium Isethionate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Palmitic Acid,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,PPG-6,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,PPG-2 Hydroxyethyl Cocamide,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Sodium Gluconate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Hydroxystearic Acid,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Benzyl Salicylate,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Citronellol,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Limonene,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Nourishing Silk Body Wash,NONE,Linalool,https://www.dove.com/uk/p/nourishing-silk-body-wash.html/08717163762004,Washing and bathing
Reviving Body Wash,NONE,Aqua,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Cocamidopropyl Betaine,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Sodium Lauroyl Isethionate,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Glycerin,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Sodium Benzoate,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Parfum,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Sodium Chloride,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Glycol Distearate,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Carbomer,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Caprylyl Glycol,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Lauric Acid,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Sodium Hydroxide,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Stearic Acid,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Sodium Lauroyl Glycinate,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Sodium Isethionate,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Palmitic Acid,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,PPG-6,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,PEG-150 Pentaerythrityl Tetrastearate,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Sodium Gluconate,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,PPG-2 Hydroxyethyl Cocamide,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Hydroxystearic Acid,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Punica Granatum Fruit Juice,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Hibiscus Sabdariffa Flower Extract,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Citronellol,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Geraniol,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Reviving Body Wash,NONE,Limonene,https://www.dove.com/uk/p/reviving-body-wash.html/08717163762028,Washing and bathing
Pampering Body Wash with Shea Butter and Warm Vanilla,1.5,Aqua,https://www.dove.com/uk/p/pampering-body-wash-with-shea-butter-and-warm-vanilla.html/08717163762035,Washing and bathing
Pampering Body Wash with Shea Butter and Warm Vanilla,1.5,Cocamidopropyl Betaine,https://www.dove.com/uk/p/pampering-body-wash-with-shea-butter-and-warm-vanilla.html/08717163762035,Washing and bathing
Pampering Body Wash with Shea Butter and Warm Vanilla,1.5,Sodium Lauroyl Isethionate,https://www.dove.com/uk/p/pampering-body-wash-with-shea-butter-and-warm-vanilla.html/08717163762035,Washing and bathing
Pampering Body Wash with Shea Butter and Warm Vanilla,1.5,Glycerin,https://www.dove.com/uk/p/pampering-body-wash-with-shea-butter-and-warm-vanilla.html/08717163762035,Washing and bathing
Pampering Body Wash with Shea Butter and Warm Vanilla,1.5,Sodium Benzoate,https://www.dove.com/uk/p/pampering-body-wash-with-shea-butter-and-warm-vanilla.html/08717163762035,Washing and bathing
Pampering Body Wash with Shea Butter and Warm Vanilla,1.5,Parfum,https://www.dove.com/uk/p/pampering-body-wash-with-shea-butter-and-warm-vanilla.html/08717163762035,Washing and bathing
